13	show	-
14	again	-
15	.	-
16	:)	-
17	Wicked	-
18	on	17
19	!	-

TWEET	28855478983	35497623
1	check	-
2	out	-
3	Kylie	-
4	Minogue	-
5	North	-
6	American	-
7	Tour	-
8	2011	-
9	http://t.co/0RbKfcH	-
10	via	-3
11	@kylieminogue	-

TWEET	1716784628	15188768
1	You	-
2	know	-
3	with	2
4	all	-
5	your	-
6	heart	-
7	and	-
8	soul	-
9	that	2
10	not	-
11	one	-
12	of	11
13	all	-
14	the	-
15	good	-
16	promises	-
17	the	-
18	LORD	-
19	your	-
20	God	-
21	gave	-
22	you	-
23	has	-
24	failed	-
25	.	-
26	Every	-
27	promise	-
28	..	-
29	fulfilled	-

TWEET	1602102031	31330076
1	Isn't	-
2	it	-
3	ironic	-
4	that	3
5	the	-
6	funniest	-
7	man	-
8	in	7
9	history	-
10	and	-
11	the	-
12	most	-
13	feared	-
14	man	-
15	in	14
16	history	-
17	,	-
18	both	-
19	had	-
20	the	-
21	same	-
22	moustache	-
23	?	-

TWEET	489001549625298944	15425415
1	3	-
2	mins	-
3	to	-
4	go	-
5	,	-
6	then	-
7	this	-
8	audiobook	-
9	is	-
10	over	-
11	.	-
12	That	-
13	said	-
14	,	-
15	I	-
16	just	-
17	had	-
18	to	-
19	endure	-
20	10	-
21	mins	-
22	of	21
23	a	-
24	weird	-
25	ass	-
26	sex	-
27	scene	-
28	in	27
29	a	-
30	hot	-
31	spring	-
32	cave	-
33	.	-
34	yikes	-
35	.	-

TWEET	28841480783	23817074
1	Say	-
2	Anything	-
3	with	2
4	boyfriend	-
5	.	-
6	:))	-

TWEET	28904319640	64291603
1	Does	-
2	it	-
3	feel	-
4	like	3
5	Summer	-
6	to	3
7	you	-
8	?	-
9	It	-
10	does	-
11	in	10
12	Myrtle	-
13	Beach	-
14	,	-
15	South	-
16	Carolina	-
17	its	-
18	85	-
19	degrees	-

TWEET	2542937240	16304596
1	@CathyWebSavvyPR	-
2	Social	-
3	media	-
4	is	-
5	not	-
6	in	4
7	event	-
8	organizers	-
9	'	-
10	comfort	-
11	zone	-
12	--	-
13	yet	-
14	.	-
15	#SpkrChat	-

TWEET	1573539345	26704332
1	@jasbir	-
2	D	-
3	day	-
4	for	3
5	me	-
6	to	-
7	come	-
8	to	7
9	ranchi	-
10	...!!	-
11	and	-
12	away	-
13	from	12
14	net	-
15	:(	-

TWEET	193022919658586112	53960042
1	In	0
2	celebration	-
3	of	2
4	the	-
5	50th	-
6	birthday	-
7	of	6
8	the	-
9	Seattle	-
10	Space	-
11	Needle	-
12	-	-
13	-	-
14	...	-
15	http://t.co/uEoQqxzd	-

TWEET	213461266700832769	51368205
1	I	-
2	posted	-
3	3	-
4	photos	-
5	on	2
6	Facebook	-
7	in	2
8	the	-
9	album	-
10	"	-
11	Random	-
12	Clicks	-
13	2012-II	-
14	"	-
15	http://t.co/jVOY7Gp2	-

TWEET	28865478317	19851258
1	I'm	-
2	following	-
3	just	-
4	about	-
5	anyone	-
6	who	-
7	follows	-
8	me	-
9	,	-
10	but	-
11	if	22
12	you	-
13	DM	-
14	me	-
15	afterwards	-
16	trying	-
17	to	-
18	promote	-
19	your	-
20	stuff	-
21	,	-
22	I'll	-
23	unfollow	-
24	.	-
25	Thank	-
26	you	-
27	.	-

TWEET	28865035475	30571544
1	@JevonPepper	-
2	I	-
3	have	-
4	them	-
5	in	4
6	my	-
7	fridge	-
8	right	-
9	now	-
10	,	-
11	but	-
12	they	-
13	should	-
14	be	-
15	fine	-
16	,	-
17	I	-
18	could	-
19	freeze	-
20	them	-
21	if	18
22	ya	-
23	like	-
24	.	-

TWEET	480931790043901952	14898253
1	I'm	-
2	getting	-
3	close	-
4	to	3
5	the	-
6	end	-
7	of	6
8	the	-
9	chorus	-
10	of	9
11	"	-
12	Weekender	-
13	Girl	-
14	"	-
15	(	-
16	learning	-
17	around	16
18	4-8	-
19	counts	-
20	a	-
21	day	-
22	)	-
23	.	-

TWEET	9457237935	12684662
1	Canadian	-
2	women	-
3	speed	-
4	skaters	-
5	are	-
6	faster	-
7	than	6
8	US	-
9	Hybrid	-
10	autos	-

TWEET	466848335253753856	20049548
1	Oh	-
2	truck	-
3	man	-
4	,	-
5	please	-
6	do	-
7	lean	-
8	out	-
9	your	-
10	window	-
11	,	-
12	bellow	-
13	'	-
14	OI	-
15	'	-
16	at	12
17	me	-
18	and	-
19	wolf	-
20	whistle	-
21	.	-
22	You	-
23	and	-
24	I	-
25	both	-
26	know	-
27	it's	-
28	the	-
29	best	-
30	part	-
31	of	30
32	any	-
33	gal's	-
34	day	-
35	.	-

TWEET	395911327266242560	13062672
1	@botgirlq	-
2	Ive	-
3	been	-
4	here	-
5	since	3
6	2005	-
7	.	-
8	Changes	-
9	in	8
10	leadership	-
11	are	-
12	challenging	-
13	.	-
14	Also	-
15	,	-
16	we	-
17	are	-
18	90%	-
19	federally	-
20	funded	-
21	to	-
22	conduct	-
23	science	-
24	.	-
25	#UnderSeige	-

TWEET	345038251599482880	20963535
1	I	-
2	know	-
3	how	-
4	this	-
5	3	-
6	OT	-
7	will	-
8	end	-
9	.	-
10	A	-
11	Noah	-
12	steal	-
13	and	-
14	slam	-
15	over	14
16	Paul	-
17	Pierce	-
18	and	-
19	the	-
20	Hawks	-
21	win	-
22	.	-
23	Shades	-
24	of	23
25	the	-
26	'	-
27	09	-
28	NBA	-
29	playoffs	-
30	between	29
31	BOS	-
32	and	-
33	CHI	-
34	.	-

TWEET	166338648080515072	14629845
1	True	-
2	that	1
3	!	-
4	RT	-
5	@DadBoner	-
6	:	-
7	At	0
8	the	-
9	end	-
10	of	9
11	this	-
12	game	-
13	,	-
14	it	-
15	won't	-
16	be	-
17	the	-
18	Pats	-
19	or	-
20	the	-
21	Giants	-
22	who	-
23	win	-
24	.	-
25	It's	-
26	already	-
27	Detroit	-
28	,	-
29	MI	-
30	.	-
31	Clint	-
32	Eastwood	-
33	,	-
34	MVP	-
35	.	-

TWEET	469111854317723648	20395811
1	The	-
2	trips	-
3	were	-
4	to	3
5	places	-
6	like	5
7	Arizona	-
8	,	-
9	Hawaii	-
10	and	-
11	California	-
12	and	-
13	they	-
14	were	-
15	always	-
16	very	-
17	fancy	-
18	.	-
19	They	-
20	would	-
21	have	-
22	these	-
23	huge	-
24	parties	-
25	.	-

TWEET	301014404827340801	17579643
1	#p2	-
2	#OWS	-
3	#Aaronswartz	-
4	#assange	-
5	40	-
6	yrs	-
7	After	6
8	US	-
9	Engineered	-
10	Coup	-
11	Killers	-
12	Of	11
13	Chilean	-
14	Songwriter	-
15	Victor	-
16	Jara	-
17	Facing	-
18	Trial	-
19	http://t.co/lzKhl04e	-

TWEET	26085492428636161	28061912
1	RT	-
2	@TorontoStar	-
3	:	-
4	Berlusconi	-
5	probed	-
6	over	5
7	cash-for-sex	-
8	case	-
9	:	-
10	Prime	-
11	Minister	-
12	Silvio	-
13	Berlusconi	-
14	faces	-
15	investigation	-
16	in	14
17	a	-
18	prostitution	-
19	...	-
20	htt	-
21	...	-

TWEET	226219074659692545	16454346
1	#Zazzle	-
2	.	-
3	com	-
4	#sale	-
5	.	-
6	$3	-
7	off	6
8	#mugs	-
9	,	-
10	$5	-
11	off	-
12	dark	-
13	apparel	-
14	with	13
15	my	-
16	#art	-
17	.	-
18	Select	-
19	style	-
20	,	-
21	color	-
22	,	-
23	+	-
24	.	-
25	http://t.co/1KeGSZFo	-
26	*	-
27	http://t.co/rtO4NKwn	-

TWEET	17239194884	658083
1	The	-
2	birds	-
3	woke	-
4	me	-
5	up	-
6	at	3
7	5am	-
8	.	-
9	Can't	-
10	decide	-
11	if	10
12	I	-
13	am	-
14	pissed	-
15	.	-
16	This	-
17	tent	-
18	could	-
19	use	-
20	a	-
21	little	-
22	sound	-
23	barrier	-
24	.	-

TWEET	35126884622663680	21612258
1	LIVE	-
2	on	1
3	cam	-
4	NOW	-
5	http://abusivepinup.com/livecam.html	-

TWEET	37995138458468352	22939519
1	while	15
2	I	-
3	listen	-
4	to	3
5	the	-
6	meaningless	-
7	mass	-
8	produced	-
9	music	-
10	on	9
11	the	-
12	radio	-
13	,	-
14	I	-
15	picture	-
16	the	-
17	artist	-
18	shiting	-
19	their	-
20	pants	-
21	mid	-
22	song	-

TWEET	465603835680280576	17532616
1	Loving	-
2	my	-
3	mother	-
4	on	1
5	this	-
6	day	-
7	and	-
8	everyday	-
9	!	-
10	http://t.co/FRppMWvJLL	-

TWEET	15026999183	54120093
1	Work	-
2	left	-
3	a	-
4	voicemail	-
5	to	-
6	say	-
7	sorry	-
8	that	7
9	I'm	-
10	sick	-
11	,	-
12	and	-
13	then	-
14	proceeded	-
15	to	-
16	inform	-
17	me	-
18	I	-
19	was	-
20	coming	-
21	in	20
22	at	20
23	5am	-
24	on	20
25	Sunday	-
26	.	-
27	Terrible	-
28	news	-
29	...	-
30	#fb	-

TWEET	113242816670474240	71819506
1	My	-
2	daughter	-
3	just	-
4	asked	-
5	for	4
6	broccoli	-
7	for	6
8	breakfast	-
9	.	-
10	Um	-
11	,	-
12	OK	-
13	!	-
14	#nojoke	-

TWEET	28841571349	34518814
1	Lets	-
2	smoke	-
3	one	-
4	and	-
5	put	-
6	the	-
7	past	-
8	and	-
9	present	-
10	bullshit	-
11	behind	10
12	us	-

TWEET	28909766051	96969803
1	RT	-
2	@iLoveTaraBriona	-
3	:	-
4	Shout-out	-
5	to	4
6	@ImLuckyFeCarter	-
7	definition	-
8	of	7
9	lil	-
10	webbies	-
11	i-n-d-e-p-e-n-d-e-n-t	-
12	-->	-
13	do	-
14	you	-
15	know	-
16	what	-
17	means	-
18	man	-
19	???	-
20	«	-
21	Ayyye	-
22	!	-

TWEET	7554895998	20298410
1	@pixiemicxie	-
2	You	-
3	failed	-
4	to	-
5	acknowledge	-
6	the	-
7	videos	-
8	you	-
9	post	-
10	and	-
11	the	-
12	kind	-
13	of	12
14	disturbing	-
15	links	-
16	you	-
17	tag	-
18	ppl	-
19	in	17
20	.	-

TWEET	486216101026492416	15559118
1	@chicagotribune	-
2	YESTERDAY	-
3	?	-
4	Did	-
5	they	-
6	legalize	-
7	marijuana	-
8	in	6
9	Chicago	-
10	?	-
11	What	-
12	are	-
13	they	-
14	smoking	-
15	in	14
16	City	-
17	Hall	-
18	?	-
19	YESTERDAY	-
20	?	-

TWEET	78965478139236352	2658141
1	Ambitious	-
2	young	-
3	Italians	-
4	are	-
5	quitting	-
6	their	-
7	country	-
8	in	5
9	droves	-
10	,	-
11	leaving	-
12	power	-
13	in	11
14	the	-
15	hands	-
16	of	15
17	an	-
18	elderly	-
19	elite	-
20	.	-
21	http://t.co/6idomWv	-
22	#tsunami	-

TWEET	3307156436	15556892
1	Watching	-
2	Inspector	-
3	Barnaby	-
4	in	1
5	Midsomer	-
6	Murders	-
7	on	1
8	Hallmark	-
9	channel	-
10	.	-
11	Hopefully	-
12	,	-
13	I	-
14	don't	-
15	fall	-
16	asleep	-
17	.	-

TWEET	12804893132	33380164
1	RT	-
2	@KattPackAllDay	-
3	#youfromthehood	-
4	if	3
5	everything	-
6	you	-
7	drink	-
8	has	-
9	a	-
10	dill	-
11	aftertaste	-
12	cause	8
13	you	-
14	dont	-
15	have	-
16	drinking	-
17	glasses	-
18	just	-
19	old	-
20	pickle	-
21	jars	-

TWEET	16476173408	8202672
1	WTF	-
2	:	-
3	Nivea	-
4	for	3
5	men	-
6	revitalising	-
7	eye	-
8	roll-on	-
9	?!?	-

TWEET	28869833945	175691436
1	Biocon	-
2	to	-
3	invest	-
4	161	-
5	million	-
6	dollars	-
7	in	3
8	Malaysia	-
9	http://dlvr.it/7c1G2	-

TWEET	28914211041	150081108
1	Things	-
2	that	1
3	should	-
4	be	-
5	illegal	-
6	:	-
7	wearing	-
8	Ed	-
9	Hardy	-
10	to	7
11	the	-
12	Apple	-
13	store	-
14	.	-
15	#gtfo	-

TWEET	250727959701368832	15487931
1	I'm	-
2	now	-
3	the	-
4	Duke	-
5	of	4
6	La	-
7	Scuola	-
8	di	-
9	Eataly	-
10	on	9
11	#Yelp	-
12	!	-
13	http://t.co/0JKMs2GT	-

TWEET	335310847763181568	14947013
1	@chriselliott198	-
2	oh	-
3	no	-
4	way	-
5	?	-
6	Good	-
7	luck	-
8	with	7
9	it	-
10	man	-
11	!	-

TWEET	28841524000	10482782
1	Another	-
2	timeout	-
3	by	0
4	teenager	-
5	in	4
6	a	-
7	suit	-
8	.	-
9	The	-
10	Miami	-
11	Heat	-
12	HAVE	-
13	A	-
14	LOT	-
15	OF	16
16	WORK	-
17	TO	-
18	DO	-
19	.	-

TWEET	204796677289279488	45296654
1	@JonasFiel	-
2	It	-
3	is	-
4	,	-
5	but	-
6	it	-
7	just	-
8	kinda	-
9	caught	-
10	me	-
11	by	9
12	surprise	-
13	.	-
14	lol	-

TWEET	286180413095952385	16748293
1	"	-
2	@KeepITNappy	-
3	:	-
4	I	-
5	am	-
6	in	5
7	a	-
8	different	-
9	space	-
10	.....	-
11	a	-
12	lot	-
13	of	12
14	changes	-
15	ahead	-
16	....	-
17	step	-
18	by	17
19	step	-
20	...	-
21	little	-
22	by	21
23	little	-
24	....	-
25	;-))	-
26	"	-

TWEET	881222121	7623082
1	@kausikram	-
2	i	-
3	am	-
4	looking	-
5	for	4
6	"	-
7	BuyItem	-
8	"	-
9	option	-
10	which	-
11	will	-
12	allow	-
13	me	-
14	to	-
15	pay	-
16	using	-
17	credit	-
18	card	-
19	without	15
20	logging	-
21	in	20
22	to	20
23	paypal	-
24	..!	-

TWEET	19400270577	23734937
1	Vegetable	-
2	look	-
3	like	2
4	...	-
5	-	-
6	Technology	-
7	articles	-
8	:	-
9	http://bit.ly/bcOa0s	-

TWEET	37935252550860800	209102929
1	RT	-
2	@lemonjoose	-
3	:	-
4	£100	-
5	Voucher	-
6	of	5
7	your	-
8	choice	-
9	is	-
10	up	-
11	for	10
12	grabs	-
13	,	-
14	just	-
15	RT	-
16	and	-
17	follow	-
18	!	-
19	#win	-
20	#competition	-
21	#lemonjoose	-

TWEET	259682039052247040	46868866
1	Sitting	-
2	out	-
3	in	1
4	my	-
5	front	-
6	yard	-
7	,	-
8	so	-
9	nice	-
10	and	-
11	cool	-
12	.	-

TWEET	509923329390559232	19749614
1	@thelockhearts	-
2	Yup	-
3	...	-
4	if	0
5	I	-
6	am	-
7	still	-
8	standing	-
9	.	-

TWEET	472756933229682689	20456933
1	I	-
2	can't	-
3	even	-
4	make	-
5	coffee	-
6	because	4
7	no	-
8	creamer	-

TWEET	83647843818160128	155222163
1	@StephenRooney	-
2	Not	-
3	as	0
4	bent	-
5	as	3
6	my	-
7	finger	-
8	!	-
9	It	-
10	looks	-
11	freaky	-
12	!	-

TWEET	322963619451125762	39534764
1	@PlatinumPuzzy1	-
2	@siennahills	-
3	Ah	-
4	the	-
5	mostly	-
6	northeast/mid-atlantic	-
7	.	-
8	Back	-
9	where	-
10	I'm	-
11	from	10
12	.	-
13	Lol	-

TWEET	430003557082075136	17128551
1	At	6
2	last	-
3	this	-
4	game	-
5	has	-
6	come	-
7	to	6
8	life	-
9	#IREvSCO	-
10	#RBS6Nations	-

TWEET	470726005221384192	32232128
1	No	-
2	offense	-
3	meant	-
4	to	3
5	any	-
6	American	-
7	friends	-

TWEET	459452466594316288	10773112
1	Photo	-
2	:	-
3	I	-
4	wish	-
5	you	-
6	would	-
7	stop	-
8	being	-
9	useless	-
10	and	-
11	start	-
12	being	-
13	pizza	-
14	(	-
15	at	0
16	Olio	-
17	e	-
18	Pi)	-
19	http://t.co/eYdCvmJ8G3	-

TWEET	44339417934069760	6164682
1	David	-
2	Mitchell's	-
3	Immersive	-
4	Reading	-
5	Room	-
6	,	-
7	the	-
8	"	-
9	ultimate	-
10	environment	-
11	"	-
12	to	-
13	enjoy	-
14	Thousand	-
15	Autumns	-
16	:	-
17	http://is.gd/4y40Ht	-
18	/via	-3
19	@PD_Smith	-

TWEET	521450312587300865	15947159
1	Amazon	-
2	primes	-
3	sucks	-
4	for	3
5	streaming	-
6	free	-
7	content	-
8	but	-
9	it	-
10	sucks	-
11	even	-
12	harder	-
13	because	10
14	the	-
15	interface	-
16	sucks	-
17	on	15
18	my	-
19	blu	-
20	ray	-
21	player	-
22	.	-

TWEET	111620961601724416	255933285
1	@inglish4u	-
2	Hehe	-
3	I'm	-
4	still	-
5	on	3
6	my	-
7	summer	-
8	vacation	-
9	:)	-
10	but	-
11	if	21
12	I	-
13	don't	-
14	try	-
15	get	-
16	up	-
17	earlier	-
18	than	17
19	now	-
20	,	-
21	I'll	-
22	definitely	-
23	be	-
24	late	-
25	for	24
26	school	-
27	:'(	-
28	#i4u	-

TWEET	54656150553100288	25894695
1	friends	-
2	are	-
3	as	-
4	important	-
5	as	4
6	lovers	-
7	-	-
8	never	-
9	forget	-
10	that	-
11	,	-
12	or	-
13	you'll	-
14	regret	-
15	it	-
16	later	-
17	...	-
18	#sincewebeinghonest	-
19	#thingsthatpissmeoff	-

TWEET	13154504570	35776069
1	omg	-
2	this	-
3	is	-
4	such	-
5	a	-
6	fittin	-
7	name	-
8	for	7
9	me	-

TWEET	454325446977409024	17308319
1	My	-
2	heart	-
3	goes	-
4	out	-
5	to	3
6	special	-
7	needs	-
8	teachers	-
9	.	-
10	You	-
11	are	-
12	so	-
13	much	-
14	better	-
15	,	-
16	stronger	-
17	,	-
18	and	-
19	kinder	-
20	than	19
21	most	-
22	of	21
23	us	-
24	know	-
25	how	-
26	to	-
27	be	-
28	.	-
29	#fb	-

TWEET	28851359764	64880815
1	That	-
2	thing	-
3	caused	-
4	abt	-
5	$200	-
6	from	3
7	the	-
8	mall	-
9	i	-
10	wonder	-
11	would	-
12	my	-
13	warranty	-
14	help	-

TWEET	190479186656366593	14691666
1	Hunting	-
2	for	1
3	macaron	-
4	http://t.co/PT6jA64w	-

TWEET	7759719229	88377361
1	@PhillysABigDeal	-
2	i	-
3	checked	-
4	out	-
5	your	-
6	look	-
7	on	3
8	lookbook	-
9	ms.	-
10	bohmeian	-
11	hipster	-
12	bahahaha	-

TWEET	263382918129389568	24904799
1	First	-
2	Marvel	-
3	comics	-
4	and	-
5	now	-
6	Star	-
7	Wars	-
8	.	-
9	Pretty	-
10	soon	-
11	Disney	-
12	will	-
13	own	-
14	everything	-
15	from	14
16	my	-
17	childhood	-
18	.	-

TWEET	2919606877	60117019
1	RT	-
2	This	-
3	Day	-
4	in	3
5	#History	-
6	:	-
7	1945-Japanese	-
8	warships	-
9	sink	-
10	the	-
11	Indianapolis	-
12	.	-
13	1958-NASA	-
14	created	-
15	.	-
16	1965-101st	-
17	Airborne	-
18	Division	-
19	arrives	-
20	in	19
21	Vietnam	-
22	.	-

TWEET	28895855447	52054505
1	@cspanwj	-
2	Protester	-
3	had	-
4	4	-
5	men	-
6	tackle	-
7	her	-
8	down	-
9	,	-
10	cop	-
11	just	-
12	watched	-
13	?	-
14	I	-
15	knew	-
16	Chief	-
17	of	16
18	police	-
19	in	16
20	my	-
21	city	-
22	,	-
23	corrupt	-
24	as	23
25	hell	-
26	!!	-
27	I'm	-
28	re-	-
29	joining	-
30	today	-

TWEET	1240860804	20631258
1	Just	-
2	got	-
3	up	-
4	,	-
5	heading	-
6	home	-
7	after	5
8	an	-
9	exhausting	-
10	weekend	-

TWEET	446845265031340032	17117996
1	nightcap	-
2	of	1
3	painkillers	-
4	and	-
5	no	-
6	whisky	-

TWEET	25914552956755968	17923545
1	First	-
2	Direct	-
3	iPhone	-
4	app	-
5	is	-
6	really	-
7	nice	-
8	.	-
9	They've	-
10	got	-
11	it	-
12	right	-
13	at	10
14	each	-
15	stage	-
16	in	15
17	the	-
18	evolution	-
19	of	18
20	banking	-
21	:	-
22	telephone	-
23	,	-
24	Internet	-
25	,	-
26	mobile	-
27	apps	-
28	...	-

TWEET	28856432568	44558451
1	I	-
2	may	-
3	wear	-
4	my	-
5	hair	-
6	in	3
7	a	-
8	comb	-
9	over	-
10	fashion	-
11	more	-
12	often	-
13	.	-
14	I	-
15	feel	-
16	smart	-
17	this	-
18	way	-
19	.	-

TWEET	3222307583	24673127
1	i	-
2	just	-
3	relisted	-
4	my	-
5	"	-
6	caught	-
7	in	6
8	a	-
9	web	-
10	girl	-
11	"	-
12	print	-
13	!	-
14	http://bit.ly/YSOlj	-

TWEET	2759087724961792	21120870
1	@16bitcatholic	-
2	RT	-
3	@NCRegister	-
4	Nintendo	-
5	DS	-
6	on	5
7	the	-
8	Communion	-
9	Line	-
10	|	-
11	Blogs	-
12	|	-
13	NCRegister.com	-
14	http://bit.ly/c5B16b	-

TWEET	11490564799	27081150
1	The	-
2	Easter	-
3	Bunny	-
4	just	-
5	picked	-
6	his	-
7	wedge	-
8	right	-
9	infront	-
10	of	9
11	the	-
12	window	-
13	........	-
14	i	-
15	actually	-
16	think	-
17	it	-
18	may	-
19	be	-
20	Frankie	-
21	....	-
22	not	-
23	100%	-
24	on	23
25	that	-
26	thought	-
27	....	-

TWEET	28934787023	91480679
1	Debating	-
2	if	-3
3	i	-
4	should	-
5	go	-
6	to	5
7	this	-
8	bar	-
9	and	-
10	watch	-
11	this	-
12	game	-
13	or	-
14	just	-
15	chill	-
16	hmmm	-
17	..	-
18	decisions	-
19	decisions	-
20	.	-

TWEET	398240291641384960	31069851
1	What'd	-
2	Greenspan	-
3	do	-
4	differently	-
5	?	-
6	Prevent	-
7	the	-
8	rise	-
9	in	8
10	bank	-
11	debt	-
12	,	-
13	bc	6
14	a	-
15	debt	-
16	bubble	-
17	is	-
18	a	-
19	"	-
20	contagion	-
21	"	-
22	that	-
23	spreads	-
24	.	-
25	Stock	-
26	bubbles	-
27	don't	-
28	.	-

TWEET	448179685587836929	20165956
1	What	-
2	is	-
3	the	-
4	mother	-
5	of	4
6	all	-
7	databases	-
8	?	-
9	Mai-SQL	-
10	.	-
11	Okbai	-

TWEET	156231574369742848	44301274
1	Happy	-
2	bday	-
3	to	2
4	one	-
5	of	4
6	my	-
7	most	-
8	fav	-
9	ppl	-
10	in	9
11	bollywood	-
12	.	-
13	@FarOutAkhtar	-

TWEET	89021963468681216	43180270
1	Happy	-
2	Main	-
3	Event	-
4	Day	-
5	!	-
6	GL	-
7	to	6
8	all	-
9	who	-
10	are	-
11	playing	-
12	on	11
13	Day	-
14	1A	-
15	.	-
16	Action	-
17	begins	-
18	at	17
19	3	-
20	ET	-
21	.	-

TWEET	182148087756754944	17468210
1	@ryanklumph	-
2	@katrinastone	-
3	Did	-
4	I	-
5	hear	-
6	correctly	-
7	?	-
8	Are	-
9	you	-
10	heading	-
11	to	10
12	Duluth	-
13	?	-
14	If	0
15	you	-
16	have	-
17	any	-
18	extra	-
19	time	-
20	,	-
21	I've	-
22	got	-
23	things	-
24	for	23
25	you	-
26	to	-
27	experience	-

TWEET	7299601939	19489193
1	Have	-
2	you	-
3	noticed	-
4	how	-
5	some	-
6	dogs	-
7	when	-
8	they	-
9	escape	-
10	their	-
11	yard	-
12	they	-
13	look	-
14	happy	-
15	cuz	13
16	they	-
17	are	-
18	on	17
19	an	-
20	adventure	-
21	?	-

TWEET	497120440884924416	18016649
1	#Bettakultcha	-
2	makes	-
3	a	-
4	return	-
5	run	-
6	to	5
7	#Manchester	-
8	in	5
9	October	-
10	.	-
11	Will	-
12	we	-
13	survive	-
14	crossing	-
15	the	-
16	Pennines	-
17	?	-
18	http://t.co/44c7DS2wjP	-
19	@MartinSFP	-

TWEET	55138081891815424	19616900
1	I	-
2	probably	-
3	could	-
4	just	-
5	fall	-
6	back	-
7	asleep	-
8	but	-
9	maybe	-
10	not	-
11	as	-
12	won't	-
13	get	-
14	outta	13
15	pit	-
16	!!!	-

TWEET	476295231902855168	6594202
1	#InstantPhoto	-
2	:	-
3	dancing	-
4	on	3
5	top	-
6	of	5
7	the	-
8	new	-
9	york	-
10	city	-
11	http://t.co/FisbQnHQ4Z	-
12	on	11
13	@OneBigPhoto	-

TWEET	4880401309	20741099
1	Just	-
2	ate	-
3	half	-
4	a	-
5	box	-
6	of	5
7	Tasti	-
8	Chocolate	-
9	Strawberry	-
10	Milkies	-
11	.	-
12	In	14
13	my	-
14	defense	-
15	they	-
16	are	-
17	tiny	-
18	...	-

TWEET	150439178151268352	59804598
1	@BlowMeAway117	-
2	No	-
3	,	-
4	there	-
5	are	-
6	more	-
7	extensive	-
8	steps	-
9	there	-
10	.	-
11	Try	-
12	them	-
13	all	-
14	,	-
15	in	11
16	order	-
17	.	-
18	^PS	-

TWEET	430916734879399936	17983537
1	Google	-
2	Image	-
3	Result	-
4	for	3
5	http://t.co/2I1PrAyy2S	-
6	http://t.co/Y85XlfXzuz	-

TWEET	50914941863075841	29978724
1	O_O	-
2	lucky	-
3	you	-
4	...	-
5	.	-
6	llabd	-
7	wutup	-
8	doe	-
9	?!	-
10	Shine	-
11	!	-
12	RT	-
13	@Queen_Shine	-
14	:	-
15	@11wdNICK	-
16	*	-
17	yawns	-
18	*	-
19	Still	-
20	in	0
21	the	-
22	bed	-
23	:)	-

TWEET	28847253336	24789901
1	RT	-
2	@yungworm21	-
3	:	-
4	Lebron	-
5	in	0
6	beast	-
7	mode	-

TWEET	273084874418704386	17606107
1	Last	-
2	circles	-
3	of	2
4	2012	-
5	.	-
6	Switching	-
7	these	-
8	up	-
9	in	6
10	2013	-
11	.	-
12	http://t.co/WlGMPcSR	-

TWEET	3809713823	21506188
1	I	-
2	realize	-
3	I	-
4	have	-
5	the	-
6	ability	-
7	the	-
8	overwhelm	-
9	my	-
10	room	-
11	+	-
12	myself	-
13	...	-
14	I	-
15	rilly	-
16	need	-
17	to	-
18	unclutter	-
19	things	-
20	out	18

TWEET	105178326045429760	185549429
1	ON	0
2	AIR	-
3	:	-
4	FeyDer	-
5	-	-
6	20	-
7	Killa	-
8	Choons	-
9	Mix	-
10	#Psych0Radio	-

TWEET	495301579185356800	68237068
1	When	-
2	you're	-
3	from	2
4	NY	-
5	sometimes	-
6	you	-
7	get	-
8	so	-
9	used	-
10	to	-
11	dealing	-
12	with	11
13	assholes	-
14	,	-
15	people	-
16	who	-
17	don't	-
18	care	-
19	about	18
20	anyone	-
21	but	-
22	themselves	-

TWEET	504221244166643712	63729168
1	Listening	-
2	to	1
3	others	-
4	now	-
5	is	-
6	the	-
7	key	-
8	to	7
9	your	-
10	success	-
11	,	-
12	especially	-
13	...	-
14	More	-
15	for	14
16	Pisces	-
17	http://t.co/6NGrNmPiqH	-

TWEET	20397683504	14407466
1	Very	-
2	happy	-
3	with	2
4	our	-
5	Fusion	-
6	worship	-
7	service	-
8	--	-
9	great	-
10	feedback	-
11	from	10
12	students	-
13	,	-
14	leaders	-
15	,	-
16	and	-
17	congregation	-
18	members	-
19	!!	-

TWEET	28858344096	28893432
1	YEEEEEEES	-
2	LAKERS	-
3	!!!	-
4	RT	-
5	@KaranLambert	-
6	:	-
7	@adamlambert	-
8	The	-
9	Laker	-
10	girls	-
11	danced	-
12	to	11
13	FYE	-
14	at	11
15	halftime	-
16	!!	-

TWEET	45521826696265728	21894511
1	I	-
2	liked	-
3	a	-
4	YouTube	-
5	video	-
6	--	-
7	Russell	-
8	Means	-
9	:	-
10	Welcome	-
11	To	10
12	The	-
13	Reservation	-
14	http://youtu.be/-LA-S64QY3o?a	-

TWEET	28898597485	143192438
1	@freshcakesbaker	-
2	HTB	-
3	Sneaker	-
4	Expo	-
5	Dec18th	-
6	at	4
7	330	-
8	Ritch	-
9	in	4
10	SF	-
11	from	4
12	6pm	-
13	to	4
14	10pm	-
15	18&over	-
16	.	-
17	From	0
18	L.A.	-
